기준일,지역,확진자수,전일대비증감수,십만명당발생률,사망자수,격리해제수
2021-03-03,서울,28568,119,293.5,385,25244
2021-03-03,부산,3263,8,95.64,108,2927
2021-03-03,대구,8653,6,355.14,214,8316
2021-03-03,인천,4476,20,151.41,52,4176
2021-03-03,광주,2099,3,144.09,21,1955
2021-03-03,대전,1193,2,80.93,15,1147
2021-03-03,울산,1016,1,88.58,37,955
2021-03-03,세종,236,4,68.94,1,213
2021-03-03,경기,24053,227,181.53,494,21335
2021-03-03,강원,1877,6,121.84,41,1728
2021-03-03,충북,1789,19,111.86,58,1595
2021-03-03,충남,2456,4,115.72,35,2220
2021-03-03,전북,1215,5,66.86,55,1048
2021-03-03,전남,871,3,46.71,8,773
2021-03-03,경북,3279,6,123.15,71,3070
2021-03-03,경남,2198,5,65.39,12,2124
2021-03-03,제주,579,4,86.32,1,545
2021-03-03,검역,2986,2,0.0,4,2314
2021-03-02,합계,90363,344,174.29,1606,81322
2021-03-02,서울,28449,122,292.28,381,25145
2021-03-02,부산,3255,17,95.4,108,2911
2021-03-02,대구,8647,14,354.9,213,8307
2021-03-02,인천,4456,11,150.74,52,4160
2021-03-02,광주,2096,4,143.89,21,1949
2021-03-02,대전,1191,1,80.79,15,1147
2021-03-02,울산,1015,0,88.49,37,950
2021-03-02,세종,232,5,67.77,1,210
2021-03-02,경기,23826,116,179.81,493,21191
2021-03-02,강원,1871,2,121.45,41,1720
2021-03-02,충북,1770,6,110.67,58,1585
2021-03-02,충남,2452,4,115.53,35,2200
2021-03-02,전북,1210,9,66.58,55,1042
2021-03-02,전남,868,7,46.55,8,771
2021-03-02,경북,3273,7,122.93,71,3059
2021-03-02,경남,2193,5,65.24,12,2116
2021-03-02,제주,575,5,85.73,1,545
2021-03-02,검역,2984,9,0.0,4,2314
2021-03-01,합계,90019,355,173.62,1605,81054
2021-03-01,서울,28327,92,291.03,381,25080
2021-03-01,부산,3238,16,94.91,108,2901
2021-03-01,대구,8633,10,354.32,213,8304
2021-03-01,인천,4445,14,150.37,52,4144
2021-03-01,광주,2092,8,143.61,21,1948
2021-03-01,대전,1190,0,80.72,15,1143
2021-03-01,울산,1015,2,88.49,37,948
2021-03-01,세종,227,1,66.31,1,210
2021-03-01,경기,23710,160,178.94,493,21073
2021-03-01,강원,1869,5,121.32,41,1718
2021-03-01,충북,1764,8,110.29,58,1582
2021-03-01,충남,2448,4,115.34,35,2175
2021-03-01,전북,1201,10,66.09,55,1040
2021-03-01,전남,861,2,46.17,8,771
2021-03-01,경북,3266,13,122.67,71,3050
2021-03-01,경남,2188,5,65.09,11,2110
2021-03-01,제주,570,0,84.98,1,543
2021-03-01,검역,2975,5,0.0,4,2314
2021-02-28,합계,89664,355,172.94,1603,80681
2021-02-28,서울,28235,120,290.08,380,25010
2021-02-28,부산,3222,5,94.44,108,2871
2021-02-28,대구,8623,6,353.91,213,8298
2021-02-28,인천,4431,13,149.89,52,4105
2021-02-28,광주,2084,14,143.06,21,1941
2021-02-28,대전,1190,1,80.72,15,1142
2021-02-28,울산,1013,5,88.31,37,940
2021-02-28,세종,226,6,66.02,1,210
2021-02-28,경기,23550,141,177.73,492,20913
2021-02-28,강원,1864,4,121.0,41,1714
2021-02-28,충북,1756,10,109.79,58,1575
2021-02-28,충남,2444,7,115.15,35,2162
2021-02-28,전북,1191,7,65.54,55,1040
2021-02-28,전남,859,0,46.07,8,765
2021-02-28,경북,3253,4,122.18,71,3041
2021-02-28,경남,2183,2,64.94,11,2102
2021-02-28,제주,570,1,84.98,1,538
2021-02-28,검역,2970,9,0.0,4,2314
2021-02-27,합계,89309,415,172.25,1595,80316
2021-02-27,서울,28115,131,288.85,378,24939
2021-02-27,부산,3217,9,94.29,108,2852
2021-02-27,대구,8617,6,353.66,213,8284
2021-02-27,인천,4418,27,149.45,52,4080
2021-02-27,광주,2070,12,142.1,21,1931
2021-02-27,대전,1189,2,80.66,15,1132
2021-02-27,울산,1008,3,87.88,37,931
2021-02-27,세종,220,1,64.27,1,209
2021-02-27,경기,23409,169,176.67,487,20771
2021-02-27,강원,1860,6,120.74,41,1713
2021-02-27,충북,1746,8,109.17,58,1573
2021-02-27,충남,2437,4,114.82,35,2137
2021-02-27,전북,1184,20,65.15,55,1032
2021-02-27,전남,859,5,46.07,8,761
2021-02-27,경북,3249,7,122.03,71,3028
2021-02-27,경남,2181,1,64.88,11,2091
2021-02-27,제주,569,1,84.83,1,538
2021-02-27,검역,2961,3,0.0,3,2314
2021-02-26,합계,88894,387,171.45,1585,79863
2021-02-26,서울,27984,131,287.5,375,24801
2021-02-26,부산,3208,11,94.03,105,2829
2021-02-26,대구,8611,10,353.42,213,8275
2021-02-26,인천,4391,15,148.54,52,4066
2021-02-26,광주,2058,11,141.28,21,1928
2021-02-26,대전,1187,6,80.52,15,1126
2021-02-26,울산,1005,1,87.62,37,925
2021-02-26,세종,219,1,63.97,1,209
2021-02-26,경기,23240,141,175.39,484,20629
2021-02-26,강원,1854,6,120.35,41,1708
2021-02-26,충북,1738,10,108.67,58,1568
2021-02-26,충남,2433,3,114.63,35,2105
2021-02-26,전북,1164,16,64.05,55,1027
2021-02-26,전남,854,5,45.8,8,758
2021-02-26,경북,3242,6,121.76,71,3013
2021-02-26,경남,2180,6,64.86,10,2082
2021-02-26,제주,568,0,84.68,1,538
2021-02-26,검역,2958,8,0.0,3,2276
2021-02-25,합계,88507,395,170.71,1581,79471
2021-02-25,서울,27853,122,286.16,373,24645
2021-02-25,부산,3197,18,93.7,105,2813
2021-02-25,대구,8601,14,353.01,213,8264
2021-02-25,인천,4376,22,148.03,52,4047
2021-02-25,광주,2047,15,140.52,21,1921
2021-02-25,대전,1181,0,80.11,15,1123
2021-02-25,울산,1004,2,87.53,37,919
2021-02-25,세종,218,0,63.68,1,206
2021-02-25,경기,23099,138,174.33,482,20511
2021-02-25,강원,1848,2,119.96,41,1705
2021-02-25,충북,1728,4,108.04,58,1557
2021-02-25,충남,2430,16,114.49,35,2084
2021-02-25,전북,1148,5,63.17,55,1022
2021-02-25,전남,849,11,45.53,8,756
2021-02-25,경북,3236,9,121.54,71,3005
2021-02-25,경남,2174,2,64.68,10,2079
2021-02-25,제주,568,5,84.68,1,538
2021-02-25,검역,2950,10,0.0,3,2276
2021-02-24,합계,88112,440,169.94,1576,79033
2021-02-24,서울,27731,144,284.9,372,24442
2021-02-24,부산,3179,13,93.18,104,2801
2021-02-24,대구,8587,19,352.43,213,8252
2021-02-24,인천,4354,18,147.29,52,4026
2021-02-24,광주,2032,35,139.49,20,1915
2021-02-24,대전,1181,2,80.11,15,1121
2021-02-24,울산,1002,1,87.36,37,915
2021-02-24,세종,218,2,63.68,1,203
2021-02-24,경기,22961,143,173.29,481,20414
2021-02-24,강원,1846,9,119.83,41,1703
2021-02-24,충북,1724,1,107.79,58,1552
2021-02-24,충남,2414,12,113.74,35,2068
2021-02-24,전북,1143,8,62.9,54,1017
2021-02-24,전남,838,1,44.94,8,755
2021-02-24,경북,3227,18,121.2,71,3000
2021-02-24,경남,2172,8,64.62,10,2076
2021-02-24,제주,563,2,83.94,1,537
2021-02-24,검역,2940,4,0.0,3,2236
2021-02-23,합계,87672,356,169.1,1573,78377
2021-02-23,서울,27587,125,283.42,371,23968
2021-02-23,부산,3166,12,92.8,104,2772
2021-02-23,대구,8568,10,351.65,213,8239
2021-02-23,인천,4336,14,146.68,52,4008
2021-02-23,광주,1997,7,137.09,20,1910
2021-02-23,대전,1179,1,79.98,15,1117
2021-02-23,울산,1001,2,87.27,37,912
2021-02-23,세종,216,1,63.1,1,201
2021-02-23,경기,22818,127,172.21,480,20356
2021-02-23,강원,1837,14,119.24,41,1698
2021-02-23,충북,1723,4,107.73,58,1545
2021-02-23,충남,2402,8,113.17,35,2050
2021-02-23,전북,1135,7,62.46,54,1013
2021-02-23,전남,837,6,44.89,8,753
2021-02-23,경북,3209,8,120.53,70,2997
2021-02-23,경남,2164,5,64.38,10,2066
2021-02-23,제주,561,0,83.64,1,536
2021-02-23,검역,2936,5,0.0,3,2236
2021-02-22,합계,87316,332,168.41,1562,77870
2021-02-22,서울,27462,106,282.14,369,23698
2021-02-22,부산,3154,12,92.44,102,2759
2021-02-22,대구,8558,4,351.24,213,8226
2021-02-22,인천,4322,19,146.21,52,3964
2021-02-22,광주,1990,5,136.61,19,1906
2021-02-22,대전,1178,3,79.91,15,1113
2021-02-22,울산,999,1,87.09,37,912
2021-02-22,세종,215,0,62.81,1,200
2021-02-22,경기,22691,121,171.25,477,20247
2021-02-22,강원,1823,20,118.34,38,1683
2021-02-22,충북,1719,7,107.48,58,1543
2021-02-22,충남,2394,6,112.79,35,2046
2021-02-22,전북,1128,4,62.07,54,1002
2021-02-22,전남,831,3,44.56,8,749
2021-02-22,경북,3201,11,120.22,70,2991
2021-02-22,경남,2159,6,64.23,10,2059
2021-02-22,제주,561,0,83.64,1,536
2021-02-22,검역,2931,4,0.0,3,2236
2021-02-21,합계,86984,416,167.77,1557,77500
2021-02-21,서울,27356,130,281.05,365,23546
2021-02-21,부산,3142,12,92.09,102,2728
2021-02-21,대구,8554,8,351.08,213,8221
2021-02-21,인천,4303,21,145.56,52,3933
2021-02-21,광주,1985,6,136.27,19,1894
2021-02-21,대전,1175,0,79.71,15,1110
2021-02-21,울산,998,4,87.01,37,912
2021-02-21,세종,215,1,62.81,1,200
2021-02-21,경기,22570,171,170.33,477,20126
2021-02-21,강원,1803,6,117.04,38,1683
2021-02-21,충북,1712,6,107.04,58,1540
2021-02-21,충남,2388,10,112.51,34,2044
2021-02-21,전북,1124,8,61.85,54,999
2021-02-21,전남,828,8,44.4,8,747
2021-02-21,경북,3190,7,119.81,70,2988
2021-02-21,경남,2153,7,64.05,10,2057
2021-02-21,제주,561,3,83.64,1,536
2021-02-21,검역,2927,8,0.0,3,2236
2021-02-20,합계,86568,448,166.97,1553,77069
2021-02-20,서울,27226,123,279.71,365,23392
2021-02-20,부산,3130,14,91.74,102,2701
2021-02-20,대구,8546,9,350.75,213,8202
2021-02-20,인천,4282,37,144.85,52,3894
2021-02-20,광주,1979,5,135.86,19,1886
2021-02-20,대전,1175,2,79.71,15,1110
2021-02-20,울산,994,1,86.66,37,910
2021-02-20,세종,214,0,62.51,1,198
2021-02-20,경기,22399,170,169.04,474,19981
2021-02-20,강원,1797,5,116.65,37,1679
2021-02-20,충북,1706,16,106.67,58,1536
2021-02-20,충남,2378,12,112.04,34,2038
2021-02-20,전북,1116,8,61.41,54,998
2021-02-20,전남,820,10,43.97,8,744
2021-02-20,경북,3183,19,119.55,70,2982
2021-02-20,경남,2146,8,63.84,10,2047
2021-02-20,제주,558,2,83.19,1,535
2021-02-20,검역,2919,7,0.0,3,2236
2021-02-19,합계,86120,561,166.1,1550,76501
2021-02-19,서울,27103,180,278.45,364,23072
2021-02-19,부산,3116,16,91.33,102,2679
2021-02-19,대구,8537,11,350.38,212,8190
2021-02-19,인천,4245,38,143.6,52,3879
2021-02-19,광주,1974,4,135.51,19,1855
2021-02-19,대전,1173,4,79.57,15,1109
2021-02-19,울산,993,12,86.57,37,910
2021-02-19,세종,214,1,62.51,1,197
2021-02-19,경기,22229,189,167.76,473,19862
2021-02-19,강원,1792,7,116.32,37,1674
2021-02-19,충북,1690,18,105.67,58,1534
2021-02-19,충남,2366,24,111.47,34,2028
2021-02-19,전북,1108,3,60.97,54,994
2021-02-19,전남,810,10,43.44,8,743
2021-02-19,경북,3164,22,118.84,70,2974
2021-02-19,경남,2138,9,63.61,10,2037
2021-02-19,제주,556,3,82.89,1,535
2021-02-19,검역,2912,10,0.0,3,2229
2021-02-18,합계,85559,621,165.02,1544,75885
2021-02-18,서울,26923,185,276.6,362,22682
2021-02-18,부산,3100,28,90.86,101,2659
2021-02-18,대구,8526,9,349.93,212,8178
2021-02-18,인천,4207,17,142.31,52,3863
2021-02-18,광주,1970,16,135.24,19,1842
2021-02-18,대전,1169,12,79.3,15,1102
2021-02-18,울산,981,6,85.52,37,908
2021-02-18,세종,213,1,62.22,1,197
2021-02-18,경기,22040,241,166.34,471,19744
2021-02-18,강원,1785,4,115.87,36,1672
2021-02-18,충북,1672,17,104.54,58,1534
2021-02-18,충남,2342,28,110.34,34,2021
2021-02-18,전북,1105,6,60.8,54,992
2021-02-18,전남,800,4,42.9,8,740
2021-02-18,경북,3142,23,118.01,70,2964
2021-02-18,경남,2129,7,63.34,10,2025
2021-02-18,제주,553,5,82.45,1,534
2021-02-18,검역,2902,12,0.0,3,2228
2021-02-17,합계,84938,621,163.82,1538,75348
2021-02-17,서울,26738,258,274.7,360,22425
2021-02-17,부산,3072,19,90.04,101,2635
2021-02-17,대구,8517,14,349.56,211,8158
2021-02-17,인천,4190,21,141.74,51,3815
2021-02-17,광주,1954,3,134.14,19,1832
2021-02-17,대전,1157,7,78.49,15,1094
2021-02-17,울산,975,9,85.0,37,907
2021-02-17,세종,212,2,61.93,1,196
2021-02-17,경기,21799,154,164.52,470,19626
2021-02-17,강원,1781,3,115.61,36,1669
2021-02-17,충북,1655,6,103.48,58,1528
2021-02-17,충남,2314,75,109.02,33,2002
2021-02-17,전북,1099,6,60.47,54,992
2021-02-17,전남,796,15,42.69,8,737
2021-02-17,경북,3119,15,117.15,70,2953
2021-02-17,경남,2122,8,63.13,10,2020
2021-02-17,제주,548,0,81.7,1,534
2021-02-17,검역,2890,6,0.0,3,2225
2021-02-16,합계,84317,457,162.62,1534,74539
2021-02-16,서울,26480,161,272.05,359,22027
2021-02-16,부산,3053,19,89.48,101,2617
2021-02-16,대구,8503,12,348.99,211,8145
2021-02-16,인천,4169,21,141.03,51,3797
2021-02-16,광주,1951,2,133.93,19,1819
2021-02-16,대전,1150,4,78.01,15,1084
2021-02-16,울산,966,7,84.22,37,904
2021-02-16,세종,210,0,61.34,1,196
2021-02-16,경기,21645,134,163.35,468,19366
2021-02-16,강원,1778,5,115.41,36,1664
2021-02-16,충북,1649,7,103.1,58,1513
2021-02-16,충남,2239,58,105.49,33,1986
2021-02-16,전북,1093,5,60.14,53,990
2021-02-16,전남,781,2,41.88,8,725
2021-02-16,경북,3104,3,116.58,70,2942
2021-02-16,경남,2114,8,62.89,10,2013
2021-02-16,제주,548,1,81.7,1,526
2021-02-16,검역,2884,8,0.0,3,2225
2021-02-15,합계,83860,343,161.74,1527,73785
2021-02-15,서울,26319,150,270.4,356,21883
2021-02-15,부산,3034,15,88.93,101,2595
2021-02-15,대구,8491,13,348.49,211,8130
2021-02-15,인천,4148,12,140.32,51,3744
2021-02-15,광주,1949,3,133.8,19,1792
2021-02-15,대전,1146,8,77.74,15,1078
2021-02-15,울산,959,4,83.61,37,904
2021-02-15,세종,210,0,61.34,1,196
2021-02-15,경기,21511,102,162.34,466,18977
2021-02-15,강원,1773,1,115.09,36,1630
2021-02-15,충북,1642,0,102.66,57,1507
2021-02-15,충남,2181,9,102.76,33,1979
2021-02-15,전북,1088,4,59.87,53,986
2021-02-15,전남,779,5,41.78,7,722
2021-02-15,경북,3101,8,116.47,70,2917
2021-02-15,경남,2106,3,62.65,10,1997
2021-02-15,제주,547,0,81.55,1,523
2021-02-15,검역,2876,6,0.0,3,2225
2021-02-14,합계,83517,326,161.08,1522,73550
2021-02-14,서울,26169,152,268.85,355,21811
2021-02-14,부산,3019,15,88.49,100,2584
2021-02-14,대구,8478,3,347.96,211,8125
2021-02-14,인천,4136,19,139.91,51,3731
2021-02-14,광주,1946,2,133.59,19,1769
2021-02-14,대전,1138,2,77.2,15,1076
2021-02-14,울산,955,3,83.26,37,904
2021-02-14,세종,210,2,61.34,1,196
2021-02-14,경기,21409,80,161.57,463,18885
2021-02-14,강원,1772,5,115.02,36,1627
2021-02-14,충북,1642,5,102.66,57,1506
2021-02-14,충남,2172,12,102.33,33,1979
2021-02-14,전북,1084,6,59.65,53,986
2021-02-14,전남,774,2,41.51,7,721
2021-02-14,경북,3093,5,116.17,70,2916
2021-02-14,경남,2103,6,62.56,10,1990
2021-02-14,제주,547,0,81.55,1,521
2021-02-14,검역,2870,7,0.0,3,2223
2021-02-13,합계,83191,362,160.45,1514,73218
2021-02-13,서울,26017,136,267.29,352,21722
2021-02-13,부산,3004,27,88.05,100,2565
2021-02-13,대구,8475,14,347.84,211,8114
2021-02-13,인천,4117,30,139.27,51,3700
2021-02-13,광주,1944,3,133.45,19,1754
2021-02-13,대전,1136,5,77.06,15,1073
2021-02-13,울산,952,2,83.0,37,903
2021-02-13,세종,208,5,60.76,1,196
2021-02-13,경기,21329,99,160.97,459,18772
2021-02-13,강원,1767,2,114.7,35,1622
2021-02-13,충북,1637,5,102.35,57,1500
2021-02-13,충남,2160,15,101.77,33,1959
2021-02-13,전북,1078,5,59.32,53,979
2021-02-13,전남,772,0,41.4,7,721
2021-02-13,경북,3088,5,115.98,70,2914
2021-02-13,경남,2097,4,62.39,10,1980
2021-02-13,제주,547,0,81.55,1,521
2021-02-13,검역,2863,5,0.0,3,2223
2021-02-12,합계,82829,403,159.76,1507,72926
2021-02-12,서울,25881,158,265.9,351,21644
2021-02-12,부산,2977,27,87.26,98,2553
2021-02-12,대구,8461,12,347.26,211,8102
2021-02-12,인천,4087,43,138.26,51,3682
2021-02-12,광주,1941,6,133.25,19,1732
2021-02-12,대전,1131,1,76.72,15,1072
2021-02-12,울산,950,0,82.82,37,903
2021-02-12,세종,203,2,59.3,1,195
2021-02-12,경기,21230,105,160.22,456,18679
2021-02-12,강원,1765,6,114.57,34,1613
2021-02-12,충북,1632,6,102.04,57,1489
2021-02-12,충남,2145,13,101.06,33,1957
2021-02-12,전북,1073,2,59.04,53,978
2021-02-12,전남,772,4,41.4,7,716
2021-02-12,경북,3083,4,115.79,70,2893
2021-02-12,경남,2093,4,62.27,10,1974
2021-02-12,제주,547,4,81.55,1,521
2021-02-12,검역,2858,6,0.0,3,2223
2021-02-11,합계,82426,504,158.98,1496,72626
2021-02-11,서울,25723,183,264.27,347,21544
2021-02-11,부산,2950,29,86.46,97,2539
2021-02-11,대구,8449,13,346.77,211,8088
2021-02-11,인천,4044,25,136.8,51,3667
2021-02-11,광주,1935,13,132.84,19,1710
2021-02-11,대전,1130,3,76.65,15,1069
2021-02-11,울산,950,2,82.82,37,901
2021-02-11,세종,201,0,58.72,1,195
2021-02-11,경기,21125,188,159.43,451,18609
2021-02-11,강원,1759,11,114.18,34,1605
2021-02-11,충북,1626,4,101.66,57,1473
2021-02-11,충남,2132,1,100.45,33,1950
2021-02-11,전북,1071,7,58.93,52,977
2021-02-11,전남,768,0,41.19,7,711
2021-02-11,경북,3079,1,115.64,70,2878
2021-02-11,경남,2089,5,62.15,10,1966
2021-02-11,제주,543,4,80.95,1,521
2021-02-11,검역,2852,15,0.0,3,2223
2021-02-10,합계,81922,444,158.01,1486,72209
2021-02-10,서울,25540,175,262.39,343,21472
2021-02-10,부산,2921,19,85.61,96,2526
2021-02-10,대구,8436,16,346.24,211,8074
2021-02-10,인천,4019,20,135.96,51,3654
2021-02-10,광주,1922,14,131.94,19,1662
2021-02-10,대전,1127,0,76.45,15,1064
2021-02-10,울산,948,0,82.65,37,899
2021-02-10,세종,201,1,58.72,1,193
2021-02-10,경기,20937,169,158.01,448,18482
2021-02-10,강원,1748,5,113.47,34,1574
2021-02-10,충북,1622,2,101.41,57,1463
2021-02-10,충남,2131,2,100.4,33,1932
2021-02-10,전북,1064,2,58.55,51,966
2021-02-10,전남,768,2,41.19,7,704
2021-02-10,경북,3078,2,115.61,70,2851
2021-02-10,경남,2084,9,62.0,10,1949
2021-02-10,제주,539,0,80.36,0,521
2021-02-10,검역,2837,6,0.0,3,2223
2021-02-09,합계,81478,303,157.15,1482,71660
2021-02-09,서울,25365,90,260.59,341,21314
2021-02-09,부산,2902,9,85.06,96,2493
2021-02-09,대구,8420,9,345.58,211,8067
2021-02-09,인천,3999,16,135.28,51,3607
2021-02-09,광주,1908,8,130.98,19,1619
2021-02-09,대전,1127,2,76.45,15,1060
2021-02-09,울산,948,3,82.65,37,895
2021-02-09,세종,200,1,58.42,1,191
2021-02-09,경기,20768,126,156.74,446,18353
2021-02-09,강원,1743,3,113.14,34,1558
2021-02-09,충북,1620,3,101.29,57,1442
2021-02-09,충남,2129,5,100.31,33,1913
2021-02-09,전북,1062,3,58.44,51,957
2021-02-09,전남,766,0,41.08,7,690
2021-02-09,경북,3076,5,115.53,70,2826
2021-02-09,경남,2075,7,61.73,10,1934
2021-02-09,제주,539,2,80.36,0,518
2021-02-09,검역,2831,11,0.0,3,2223
2021-02-08,합계,81175,288,156.56,1474,71203
2021-02-08,서울,25275,112,259.67,339,21181
2021-02-08,부산,2893,9,84.79,96,2476
2021-02-08,대구,8411,21,345.21,211,8056
2021-02-08,인천,3983,18,134.74,51,3594
2021-02-08,광주,1900,7,130.43,19,1584
2021-02-08,대전,1125,4,76.32,14,1046
2021-02-08,울산,945,1,82.39,37,891
2021-02-08,세종,199,1,58.13,1,190
2021-02-08,경기,20642,83,155.78,442,18231
2021-02-08,강원,1740,4,112.95,33,1549
2021-02-08,충북,1617,0,101.1,57,1425
2021-02-08,충남,2124,10,100.07,33,1907
2021-02-08,전북,1059,0,58.27,51,949
2021-02-08,전남,766,0,41.08,7,687
2021-02-08,경북,3071,6,115.34,70,2793
2021-02-08,경남,2068,4,61.52,10,1903
2021-02-08,제주,537,0,80.06,0,518
2021-02-08,검역,2820,8,0.0,3,2223
2021-02-07,합계,80887,371,156.01,1471,70839
2021-02-07,서울,25163,144,258.52,338,21088
2021-02-07,부산,2884,9,84.53,96,2450
2021-02-07,대구,8390,12,344.35,210,8054
2021-02-07,인천,3965,17,134.13,51,3578
2021-02-07,광주,1893,10,129.95,19,1498
2021-02-07,대전,1121,6,76.04,14,1045
2021-02-07,울산,944,1,82.3,37,890
2021-02-07,세종,198,1,57.84,1,190
2021-02-07,경기,20559,112,155.16,442,18134
2021-02-07,강원,1736,6,112.69,33,1541
2021-02-07,충북,1617,1,101.1,57,1424
2021-02-07,충남,2114,14,99.6,33,1895
2021-02-07,전북,1059,0,58.27,50,949
2021-02-07,전남,766,4,41.08,7,684
2021-02-07,경북,3065,1,115.12,70,2787
2021-02-07,경남,2064,4,61.4,10,1893
2021-02-07,제주,537,2,80.06,0,517
2021-02-07,검역,2812,27,0.0,3,2222
2021-02-06,합계,80516,390,155.29,1464,70489
2021-02-06,서울,25019,143,257.04,333,21005
2021-02-06,부산,2875,14,84.27,96,2414
2021-02-06,대구,8378,18,343.86,210,8044
2021-02-06,인천,3948,25,133.55,51,3554
2021-02-06,광주,1883,12,129.27,19,1476
2021-02-06,대전,1115,8,75.64,14,1034
2021-02-06,울산,943,2,82.21,37,885
2021-02-06,세종,197,0,57.55,1,188
2021-02-06,경기,20447,111,154.31,440,18041
2021-02-06,강원,1730,1,112.3,33,1527
2021-02-06,충북,1616,2,101.04,57,1422
2021-02-06,충남,2100,13,98.94,33,1895
2021-02-06,전북,1059,4,58.27,50,949
2021-02-06,전남,762,1,40.86,7,679
2021-02-06,경북,3064,7,115.08,70,2766
2021-02-06,경남,2060,12,61.29,10,1871
2021-02-06,제주,535,6,79.76,0,517
2021-02-06,검역,2785,11,0.0,3,2222
2021-02-05,합계,80126,370,154.54,1459,70087
2021-02-05,서울,24876,126,255.57,332,20907
2021-02-05,부산,2861,33,83.86,96,2391
2021-02-05,대구,8360,14,343.12,210,8034
2021-02-05,인천,3923,26,132.71,51,3526
2021-02-05,광주,1871,14,128.44,18,1444
2021-02-05,대전,1107,0,75.09,14,1023
2021-02-05,울산,941,0,82.04,37,875
2021-02-05,세종,197,0,57.55,1,187
2021-02-05,경기,20336,114,153.47,439,17946
2021-02-05,강원,1729,5,112.23,33,1508
2021-02-05,충북,1614,3,100.91,55,1409
2021-02-05,충남,2087,13,98.33,33,1876
2021-02-05,전북,1055,0,58.05,50,946
2021-02-05,전남,761,0,40.81,7,671
2021-02-05,경북,3057,7,114.82,70,2754
2021-02-05,경남,2048,6,60.93,10,1854
2021-02-05,제주,529,2,78.87,0,515
2021-02-05,검역,2774,7,0.0,3,2221
2021-02-04,합계,79756,451,153.83,1448,69686
2021-02-04,서울,24750,172,254.28,329,20767
2021-02-04,부산,2828,26,82.89,95,2370
2021-02-04,대구,8346,8,342.54,210,8029
2021-02-04,인천,3897,44,131.83,51,3504
2021-02-04,광주,1857,12,127.48,18,1429
2021-02-04,대전,1107,2,75.09,14,966
2021-02-04,울산,941,2,82.04,37,874
2021-02-04,세종,197,0,57.55,1,185
2021-02-04,경기,20222,134,152.61,434,17856
2021-02-04,강원,1724,8,111.91,33,1502
2021-02-04,충북,1611,4,100.73,55,1398
2021-02-04,충남,2074,13,97.72,33,1871
2021-02-04,전북,1055,1,58.05,50,938
2021-02-04,전남,761,2,40.81,7,664
2021-02-04,경북,3050,6,114.55,68,2753
2021-02-04,경남,2042,8,60.75,10,1844
2021-02-04,제주,527,3,78.57,0,515
2021-02-04,검역,2767,6,0.0,3,2221
2021-02-03,합계,79305,467,152.96,1441,69279
2021-02-03,서울,24578,188,252.51,327,20689
2021-02-03,부산,2802,19,82.13,95,2324
2021-02-03,대구,8338,9,342.21,209,8009
2021-02-03,인천,3853,21,130.34,50,3486
2021-02-03,광주,1845,6,126.66,18,1409
2021-02-03,대전,1105,7,74.96,14,949
